H,T,seed,curvature_fd_euro,dk,price_m2,price_se_m2,price_m1,price_se_m1,price_0,price_se_0,price_p1,price_se_p1,price_p2,price_se_p2,price_fit_rmse,price_fit_cond,price_atm_fit,price_quadratic_coef_scaled,iv_fit_rmse,iv_fit_cond,iv_atm_fit,iv_quadratic_coef_scaled,iv_m2,iv_m1,iv_0,iv_p1,iv_p2
0.1,0.1,3,0.5222168543393728,0.009486832980505138,0.04691724877394796,0.0007506831085847298,0.0414935490421633,0.0007097444383502528,0.036435541244676226,0.0006680649375815001,0.03177621281344493,0.0006257194958867761,0.027525365244452083,0.000582983314896234,1.5389866713862458e-05,7.980424036748029,0.036435541244683164,2.2148853679336855,2.2236014484707757e-05,7.980424036748029,0.2888119504361939,0.2611084271696864,0.29079131908690103,0.2897539511226524,0.28881195043620495,0.28791694926660394,0.2870574254001353
0.1,0.1,4,3.7620163836756784,0.009486832980505138,0.04712597574672157,0.0007612384777333707,0.0417032567817935,0.00072069879811925,0.036668700226268794,0.0006792305551512548,0.03206691777940694,0.0006367786675754086,0.027849712009333682,0.0005940985611181174,2.937072050189588e-05,7.980424036748029,0.03666870022629664,2.4043006030651823,2.1193742507570746e-05,7.980424036748029,0.2906601211492098,1.8810081918378392,0.2925753147127511,0.29142511409398136,0.2906601211492264,0.29023370967893614,0.2901543573677306
0.1,0.1,5,2.4247751455321973,0.009486832980505138,0.046949014436387375,0.0007448461363857073,0.04151447194079479,0.0007036612576630963,0.03647036791697779,0.0006614336872726438,0.03184605328665908,0.0006182387428815835,0.027589802921564148,0.0005748872823001279,2.6596862495994412e-05,7.980424036748029,0.03647036791700211,2.332163296673493,2.123559435657714e-05,7.980424036748029,0.2890880094383634,1.2123875727660987,0.29101908255342634,0.28992069051162167,0.2890880094383778,0.2884735581281744,0.28807787274487007
0.1,0.1,6,1.6171352377586503,0.009486832980505138,0.04726683993105078,0.0007585146699183495,0.041836335897875214,0.0007177716988604632,0.036800340985518105,0.0006759923161480142,0.03217150396184483,0.000633411369310418,0.02791244974312022,0.0005907183481106819,1.7645895850736917e-05,7.980424036748029,0.036800340985533114,2.2619882701330076,1.9570689360129544e-05,7.980424036748029,0.29170359197833273,0.8085676188793252,0.2934568256502732,0.2924855700551334,0.29170359197834533,0.29106715607290506,0.2905747527556633
0.1,0.05,0,-2.5294088147221534,0.006708203932499369,0.033583186056805846,0.000531525585625008,0.029707405629305416,0.0005026805175942916,0.026113523014588667,0.00047303394760873094,0.02278356772273739,0.00044303006182995,0.01974217786095914,0.0004127199202059212,1.3637997118635993e-05,7.980424036748029,0.02611352301457588,2.9325258101832063,2.568797742957472e-05,7.980424036748029,0.29273213425179845,-1.2647044073610767,0.2949855862117756,0.29389021530140436,0.29273213425180583,0.2914602298055153,0.2900482951725807
0.1,0.05,1,-6.162844300283372,0.006708203932499369,0.03392770562642237,0.0005327535039138219,0.03005662129672395,0.0005036069454346506,0.02644873897322741,0.00047377619794214285,0.023086806437986298,0.000443713739533037,0.020006030061302086,0.0004133779052651914,1.7533553673800157e-05,7.980424036748029,0.026448738973211674,2.7327754257579207,2.9298525569952145e-05,7.980424036748029,0.2964898992593019,-3.081422150141686,0.2989355063503686,0.29782509495853776,0.296489899259306,0.29487737556654536,0.29294839359714
0.1,0.05,2,1.730322976036046,0.006708203932499369,0.03340517884698546,0.000532396891427836,0.02956053686762326,0.0005034299744279703,0.025969807299960793,0.00047395472764202314,0.022661527634315583,0.00044398596611836086,0.01964567532630491,0.0004136827243075237,1.3519896241392384e-05,7.980424036748029,0.025969807299966355,3.138332244389495,2.48707101981818e-05,7.980424036748029,0.291121083615705,0.865161488018023,0.2934805120108104,0.29223517003061283,0.29112108361571637,0.2900848617346963,0.2891109429319317
0.1,0.05,3,0.9232276702891232,0.006708203932499369,0.03325765985011614,0.0005336200378798283,0.0294293280468596,0.0005046804224682754,0.025859301638649926,0.0004752188955796285,0.022569676228661854,0.0004452957784419929,0.0195681504469575,0.00041509486528466973,1.046407743750803e-05,7.980424036748029,0.025859301638654242,3.115566646715273,2.0875338678523807e-05,7.980424036748029,0.2898823170936722,0.4616138351445616,0.2917179425375222,0.29075651113060624,0.2898823170936831,0.28904966830187967,0.28824901862736413
0.1,0.05,4,7.806193977962856,0.006708203932499369,0.0334083896458596,0.0005411453670425486,0.02958091299313898,0.0005124858153498325,0.02602740137161091,0.0004831725029413646,0.02277999005601797,0.0004531575298680042,0.0198005766548816,0.0004230055894832082,2.2291110777551856e-05,7.980424036748029,0.026027401371631977,3.401114509456215,2.042307270423805e-05,7.980424036748029,0.29176671214730465,3.903096988981428,0.2935584475152674,0.29246479184376806,0.29176671214732125,0.29141991117981647,0.2914354913506296
0.1,0.05,5,4.770609643710278,0.006708203932499369,0.03328234910040167,0.000529409296036386,0.029446075792243998,0.0005002933595468216,0.02588465371451359,0.00047045072225996117,0.022618723398981723,0.00043993378709351167,0.019612842710311097,0.00040930078515083066,1.8342172694442976e-05,7.980424036748029,0.02588465371453041,3.2832418014600626,2.0273700034366714e-05,7.980424036748029,0.2901665134188757,2.385304821855139,0.29198395989602777,0.29094525441853514,0.29016651341888994,0.28960244985315514,0.28925511267895404
