H,T,seed,curvature_fd,dk,price_fit_rmse,price_fit_cond,iv_fit_rmse,iv_fit_cond,fd_selected_bump_frac,fd_status,price_m2,price_se_m2,price_m1,price_se_m1,price_0,price_se_0,price_p1,price_se_p1,price_p2,price_se_p2,price_atm_fit,price_quadratic_coef_scaled,iv_atm_fit,iv_quadratic_coef_scaled,iv_m2,iv_m1,iv_0,iv_p1,iv_p2
0.1,0.05,6,9.75810679350042,0.007745966692414834,4.743987024015534e-05,7.980424036748029,0.00017677490926944735,7.980424036748029,0.2,stable,0.02434343202417654,0.0004221876345037814,0.01944534086674394,0.000383722477756207,0.015122021454042947,0.0003432859640677236,0.01147918212712286,0.0003012932950741371,0.00850796550853927,0.00025908209393210233,0.015122021454077313,5.67066738036469,0.169517594848431,4.87905339675021,0.17359784636462608,0.17107046327079756,0.16951759484856874,0.16855021283340044,0.16823834474180627
0.1,0.025,0,-5.3324458597420845,0.005477225575051661,6.8677864350344714e-06,7.980424036748029,0.00011552721097554619,7.980424036748029,0.2,stable,0.017055995388298065,0.0002939567587029116,0.01361908660950628,0.00026618447426268586,0.010605590900465348,0.0002366914338152648,0.008030844208023535,0.00020639388573281633,0.005894045789981051,0.00017625246694642606,0.010605590900470191,7.3124836096632615,0.16813371169221827,-2.6662229298710423,0.16986905571982766,0.16895261293921618,0.1681337116923017,0.16715483706926215,0.16603645254867477
0.1,0.025,1,-4.2015072382497705,0.005477225575051661,2.2778083225683086e-06,7.980424036748029,9.891520474775414e-05,7.980424036748029,0.2,stable,0.017363732815777168,0.00030118350153339327,0.013938700657643431,0.0002733964195569279,0.01094306746309061,0.0002437191830835624,0.008374520788668486,0.0002131799286960724,0.006228522500497354,0.00018269133503854087,0.010943067463091278,7.118108668800516,0.1734838319839772,-2.1007536191248852,0.17485494312579042,0.17412395519789287,0.17348383198405526,0.17271766355275875,0.17186870693304374
0.1,0.025,2,11.18315247201622,0.005477225575051661,2.2775312938079216e-05,7.980424036748029,0.00014948630193987498,7.980424036748029,0.2,stable,0.01713122467214221,0.0002970442266279286,0.013673466904165904,0.00026976843038641556,0.010641811768387131,0.00024085117868688423,0.008077991160832987,0.00021087284477114035,0.005952815643819901,0.00018112351529299894,0.010641811768408407,7.797242135662085,0.16870793231075074,5.59157623600811,0.17161839818837168,0.16983293746223743,0.16870793231087175,0.16791842173318372,0.16754270720314318
0.1,0.025,3,-11.578574824484376,0.005477225575051661,1.0317603679786923e-05,7.980424036748029,9.063853334749907e-05,7.980424036748029,0.2,stable,0.017001447363846785,0.0002977815706989865,0.013600197635048212,0.0002699584633667957,0.010608095746099859,0.0002406839749243224,0.008043060143514224,0.0002108228945373223,0.005919623342686835,0.00018121182774583525,0.010608095746100873,7.1177714393111335,0.1681734217844903,-5.789287412242188,0.16897338515112623,0.1686467875791335,0.16817342178455916,0.16735269874497552,0.1662136143731415
0.1,0.025,4,-2.986339395829648,0.005477225575051661,8.413706387416633e-06,7.980424036748029,0.00010940777682039191,7.980424036748029,0.2,stable,0.017407332823257692,0.0003029924752076114,0.01398582899451737,0.00027525304665580773,0.010977242197931208,0.000245860837836502,0.008396654902115969,0.00021566808829576645,0.006255313058199416,0.0001854531641589762,0.010977242197932354,7.133325012772293,0.17402561462191193,-1.493169697914824,0.17590038997745386,0.17488596236171605,0.1740256146219916,0.17307567670007443,0.17205794793545767
0.1,0.025,5,-24.845085476395614,0.005477225575051661,1.745527724236459e-05,7.980424036748029,4.384813941025462e-05,7.980424036748029,0.2,stable,0.017065792657339523,0.00029886950020848217,0.01369904275104877,0.00027052099627640215,0.010744487144123013,0.00024053066659408573,0.008186737467895264,0.0002100673708572747,0.006061663370245906,0.00017967276676777227,0.010744487144107634,6.613432179322805,0.17033567678803943,-12.422542738197807,0.16950845523323382,0.170246901131996,0.17033567678807457,0.16967909987972113,0.1682985757804256
0.1,0.025,6,19.83717517072221,0.005477225575051661,3.4061439731823e-05,7.980424036748029,0.0001733749227461387,7.980424036748029,0.2,stable,0.017233258590544018,0.00029973491352250055,0.013775810761161626,0.00027252712445426997,0.01072309263698112,0.00024394929194961333,0.008150898239356547,0.00021427323158702553,0.006051732587177298,0.00018444553014154407,0.01072309263700611,8.008728774270313,0.16999650305187983,9.918587585361106,0.17395658194981878,0.17148919815570424,0.16999650305201733,0.16909892320290343,0.16887531497724714
0.1,0.0125,0,-10.662916463485937,0.003872983346207417,4.59200294206073e-06,7.980424036748029,0.00011165445829820678,7.980424036748029,0.2,stable,0.012071373177161709,0.00020855479190550963,0.009644227713773827,0.00018892008411760462,0.007516395558160358,0.00016807300045599906,0.005698088149391114,0.00014666125909062696,0.004188228933795133,0.0001253638450928773,0.007516395558163743,10.317491561023784,0.1685173243298378,-5.331458231742968,0.17012072080920185,0.16927496075337484,0.16851732432992075,0.16759974415918355,0.16655043665107902
0.1,0.0125,1,-7.927674779663561,0.003872983346207417,1.949742393184371e-06,7.980424036748029,9.639274231206831e-05,7.980424036748029,0.2,stable,0.012291037566790888,0.00021369443805059602,0.009872455540761023,0.00019404469326721646,0.007756892947776576,0.0001730682999150211,0.005942889285993882,0.00015148415732141852,0.004426336707872995,0.00012994127960815925,0.007756892947777369,10.051964373286115,0.1739092673552467,-3.9638373898317805,0.17517498315157828,0.17449682114990844,0.17390926735532478,0.17320279843873473,0.1724279888869537
0.1,0.0125,2,22.067761399931637,0.003872983346207417,1.5932652251708816e-05,7.980424036748029,0.0001458847492656061,7.980424036748029,0.2,stable,0.012124130980512559,0.00021075746634270363,0.009682757834822822,0.00019146718920009978,0.007542130721866597,0.0001710270266474831,0.005731399764824485,0.00014984330539666985,0.004230082840569544,0.00012881950902445788,0.007542130721881487,10.996538528489994,0.16909430579616286,11.033880699965819,0.1718656664750875,0.17015698811908644,0.16909430579628282,0.16836263989399963,0.16804684113197652
0.1,0.0125,3,-22.407637014273842,0.003872983346207417,7.068266457052134e-06,7.980424036748029,8.788260090863356e-05,7.980424036748029,0.2,stable,0.012033468310413945,0.00021127776154629134,0.00963151884976992,0.00019160853763024245,0.007518564744601045,0.00017091935817409575,0.005707347361823063,0.00014981446800636173,0.004207218681065843,0.00012888776648104625,0.007518564744602063,10.05789074622769,0.16856595741358554,-11.203818507136921,0.16925867797138602,0.168983988741121,0.1685659574136548,0.16781181153069813,0.16675970259648076
0.1,0.0125,4,-5.888724289116317,0.003872983346207417,5.794256575357619e-06,7.980424036748029,0.00010601698396004698,7.980424036748029,0.2,stable,0.012321187351603261,0.0002149943330793901,0.009905050304022129,0.00019538218424889608,0.0077805423924406526,0.00017460844887267967,0.005958006911397664,0.00015327301925301498,0.004445246636336043,0.00013192245470318223,0.007780542392441412,10.065747684514935,0.1744394870737041,-2.9443621445581587,0.1761916402663281,0.17524207483596485,0.17443948707378337,0.173548568446949,0.1725980921918576
0.1,0.0125,5,-49.444799733723436,0.003872983346207417,1.2122550095088123e-05,7.980424036748029,4.1391957502783174e-05,7.980424036748029,0.2,stable,0.012080082453481012,0.00021204776560038453,0.009702656583343714,0.0001920035384758637,0.0076162417305611265,0.00017080467245026448,0.005809802892879954,0.0001492750132520873,0.004308099105717334,0.00012779662506075398,0.00761624173055039,9.332533838141881,0.17075587200675818,-24.722399866861718,0.16981528929110937,0.1706124337405982,0.1707558720067932,0.1701576382768426,0.16884651599317543
0.1,0.0125,6,40.277555518190745,0.003872983346207417,2.443572737942566e-05,7.980424036748029,0.00017042851837412024,7.980424036748029,0.2,stable,0.012197761057930257,0.0002127142217862418,0.009756874023708194,0.00019347030385436783,0.007601094526325833,0.000173273185530686,0.005784725451864855,0.00015230073720388446,0.004301707060837579,0.00013122260548396815,0.00760109452634394,11.3136807616375,0.17041627222053524,20.138777759095372,0.17426514949436722,0.17185311775817436,0.17041627222067265,0.16958359001539552,0.1694420851231835
0.1,0.00625,0,-21.807376174469365,0.0027386127875258306,2.9863162675846373e-06,7.980424036748029,0.00010799285326353407,7.980424036748029,0.2,stable,0.008542300612617187,0.00014791451511261618,0.006828036131655734,0.00013403357195724804,0.005325472821956151,0.0001192970572738941,0.004041222415705751,0.0001041652978611172,0.0029743492730212183,8.911653643631099e-05,0.005325472821958415,14.55419356267655,0.1688527344633315,-10.903688087234682,0.17032538853724447,0.16955136859053144,0.16885273446341362,0.16799054501465951,0.1669997203408598
0.1,0.00625,1,-15.220686684986022,0.0027386127875258306,1.6108634641875508e-06,7.980424036748029,9.409142748743524e-05,7.980424036748029,0.2,stable,0.008698930478742883,0.00015156828302512676,0.006990853543728045,0.0001376733324477221,0.005496718490599508,0.00012284609747489073,0.004215502906449612,0.00010759099748167517,0.0031437529416313333,9.236887364005869e-05,0.005496718490600237,14.194631265048722,0.17428235552833513,-7.610343342493011,0.17544460255434205,0.1748193214240819,0.17428235552841304,0.17363123448229595,0.17292315729892194
0.1,0.00625,2,43.338308414464166,0.0027386127875258306,1.1065410547349348e-05,7.980424036748029,0.00014255309345038926,7.980424036748029,0.2,stable,0.008579334185973871,0.00014948413949215445,0.006855294935039439,0.00013584301574949954,0.005343700933951113,0.00012139419960235977,0.004064754380139409,0.00010642469959548552,0.003004169344271995,9.156667372150562e-05,0.00534370093396146,15.509829815688924,0.16943068625437857,21.669154207232083,0.17206748106164732,0.17043378597238898,0.1694306862544975,0.16875262384924003,0.168490379788172
0.1,0.00625,3,-43.13176972980101,0.0027386127875258306,4.879034891889937e-06,7.980424036748029,8.574971622185657e-05,7.980424036748029,0.2,stable,0.008515929423461976,0.00014985138262913627,0.006819484929551751,0.0001359466697221597,0.0053271808852761475,0.00012132507862324215,0.004048177000491199,0.00010640809433491172,0.00298839987817959,9.161825948744748e-05,0.005327180885277118,14.22001063245226,0.16890689137516018,-21.565884864900504,0.1695045598765012,0.16927451115351785,0.16890689137523004,0.16821578332369003,0.16724808963709412
0.1,0.00625,4,-11.43609271339235,0.0027386127875258306,3.982218505534876e-06,7.980424036748029,0.00010307724933419523,7.980424036748029,0.2,stable,0.008719790905302768,0.00015250159149688558,0.00701344210932762,0.00013863535248308863,0.0055130756080222325,0.00012395269443631703,0.004225869847010171,0.00010887524764894596,0.0031570936249843483,9.378861742281976e-05,0.005513075608022803,14.210716019402906,0.17480098440826203,-5.718046356696175,0.1764403194066137,0.17554966855884155,0.17480098440834105,0.17396652956217487,0.1730818043981158
0.1,0.00625,5,-98.3845519450167,0.0027386127875258306,8.41493453976276e-06,7.980424036748029,3.954063389902617e-05,7.980424036748029,0.2,stable,0.00854965457918153,0.0001503964490534007,0.006870611662116284,0.00013622462463138874,0.005397108591384996,0.00012123991165712038,0.00412122127139037,0.0001060235364750329,0.003060016170079034,9.084551837617692e-05,0.005397108591377498,13.174383384438736,0.17112406246676795,-49.19227597250835,0.17007800687894128,0.17092953347777967,0.1711240624668029,0.17058070731609906,0.1693351706583805
0.1,0.00625,6,81.93500011132868,0.0027386127875258306,1.7594195827728966e-05,7.980424036748029,0.00016800883050974836,7.980424036748029,0.2,stable,0.008632341978024847,0.00015090463682691855,0.00690896471095319,0.00013729331380248213,0.005386395898109342,0.00012301949631473238,0.004103673152270238,0.0001081974821601975,0.0030559134997950785,9.330217332285026e-05,0.005386395898122518,15.989737796811037,0.17078439918979862,40.96750005566434,0.17453489683646142,0.172170626181301,0.17078439918993615,0.17001268469885758,0.16995024519920374
0.15,0.1,0,-1.2569915369739748,0.010954451150103323,1.6297641271937424e-05,7.980424036748029,0.00012776593435092322,7.980424036748029,0.2,stable,0.03422709342962202,0.0005862120228962842,0.027333405609665583,0.0005305773804300214,0.02127907179448447,0.00047150175439500137,0.01610053316907473,0.0004107738997451042,0.011798114691122482,0.0003503190490886759,0.021279071794495303,3.649146623867258,0.16867185222159997,-0.6284957684869874,0.17090973541150634,0.1697234485917286,0.1686718522216827,0.16746941686686978,0.16610646718190786
0.15,0.1,1,-1.3887635020757785,0.010954451150103323,3.7743419680838683e-06,7.980424036748029,0.0001057057084223221,7.980424036748029,0.2,stable,0.03483535666171258,0.0006005433913656256,0.027966269903233778,0.0005448720507699734,0.021952181747557305,0.00048537587461989443,0.01678465277246613,0.0004241718384285235,0.012463616348842289,0.0003630213693206949,0.021952181747554797,3.5273299191471135,0.1740073623241107,-0.6943817510378892,0.17574693429010438,0.17484240653262975,0.1740073623241847,0.17300566649519533,0.17184774334135638
0.15,0.1,2,2.8188443238336904,0.010954451150103323,4.6853389378682855e-05,7.980424036748029,0.00015830392057812246,7.980424036748029,0.2,stable,0.03437775219575033,0.0005923532423105994,0.027442521819524935,0.0005377118350418429,0.021352540636676062,0.00047976798059527986,0.01619572441202659,0.00041967648729361145,0.011915090526599639,0.0003600193736698399,0.021352540636719528,3.8881873251081442,0.16925421435738472,1.4094221619168452,0.17264774306491773,0.17060648434279965,0.1692542143575043,0.16824020569059184,0.1676123220551102
0.15,0.1,3,-3.097078925676814,0.010954451150103323,2.2689914197552298e-05,7.980424036748029,9.984097790300938e-05,7.980424036748029,0.2,stable,0.03410656353675329,0.0005937568990945603,0.027289293808777388,0.0005379438709127254,0.02128160804742927,0.00047924884127586824,0.01612232055880024,0.00041936840635874547,0.011844105655083847,0.0003599773377358798,0.021281608047431108,3.5349928029655437,0.16869195622260508,-1.548539462838407,0.16989244430790945,0.16936641449475642,0.16869195622267094,0.16764584847924147,0.1662244191814497
0.15,0.1,4,-0.8622263885217674,0.010954451150103323,1.7319962852290382e-05,7.980424036748029,0.00011868694321587821,7.980424036748029,0.2,stable,0.034920141351283844,0.000603973394784168,0.028055277727926806,0.0005484254561704461,0.022014047231017707,0.0004895155060233497,0.016824779165434525,0.0004289892468506304,0.012513881031114941,0.00036837811597133186,0.022014047231018283,3.549843463848388,0.17449774864288797,-0.4311131942608837,0.17678782282636135,0.17556186737385715,0.17449774864296555,0.17333016274514187,0.1720522686646156
0.15,0.1,5,-6.4947766709665204,0.010954451150103323,3.9005342773114956e-05,7.980424036748029,5.229364095591079e-05,7.980424036748029,0.2,stable,0.03423916917970733,0.0005960539392699738,0.02748463519766321,0.0005392836321788971,0.021553767163746115,0.000479167170559284,0.01640965562593311,0.00041810731426868033,0.012131324480818552,0.000357155454631437,0.02155376716371134,3.2781520676785805,0.17084926753233068,-3.2473883354832602,0.17038230404506333,0.17094724125382527,0.1708492675323625,0.16997192061025682,0.16830472842716396
0.15,0.1,6,4.178403204178893,0.010954451150103323,6.0344723497714745e-05,7.980424036748029,0.00017644416837349418,7.980424036748029,0.2,stable,0.034585416393942255,0.0005977809382482334,0.02764711307377683,0.0005433294710487182,0.02152052761743808,0.00048602614794393057,0.01634039165907344,0.00042661258928493014,0.012114108921395412,0.00036680916707960244,0.021520527617476276,3.943539574257044,0.17058578913032688,2.0892016020894464,0.1748318556674017,0.17226165767158427,0.17058578913045555,0.1694113289733151,0.1687739949242012
0.15,0.05,0,-2.5295302629629175,0.007745966692414834,1.0552990297993179e-05,7.980424036748029,0.00012039896780229896,7.980424036748029,0.2,stable,0.024222224094594347,0.0004165587540760545,0.01935791825732632,0.00037723492143834896,0.015087532861024069,0.0003354904963211746,0.01143463491913371,0.00029259215116681875,0.008398031158322798,0.0002498992155902024,0.015087532861031497,5.145728786518678,0.16913097832631108,-1.2647651314814587,0.17112650105248314,0.17007003701649442,0.1691309783263933,0.16804014782018642,0.16680236349088187
0.15,0.05,1,-2.4292877578726753,0.007745966692414834,2.6355747556296722e-06,7.980424036748029,0.00010095864395531467,7.980424036748029,0.2,stable,0.02465838204720046,0.0004267864679600553,0.019812272987362968,0.0003874184905250738,0.01556875344342199,0.0003453854876247496,0.01192385541883359,0.00030214221935803676,0.008873221589311935,0.00025896030479861937,0.0155687534434221,4.9885126612676425,0.1745254526012168,-1.2146438789363376,0.17608690855841733,0.1752669075693988,0.17452545260129176,0.17363824036741324,0.17263079095425887
0.15,0.05,2,5.472140110847072,0.007745966692414834,3.2325528376746605e-05,7.980424036748029,0.00015162584415685736,7.980424036748029,0.2,stable,0.024327364879328815,0.000420962625135993,0.01943540591780626,0.00038231916920617365,0.015139898411020565,0.00034137534707244743,0.0115016578350489,0.00029893669492822334,0.008481617876579743,0.0002567962292834989,0.01513989841105053,5.47722442245384,0.1697179952220722,2.736070055423536,0.17285758584210525,0.17095678420431934,0.16971799522219036,0.1688075346462408,0.16828545916157844
0.15,0.05,3,-6.004092409377254,0.007745966692414834,1.5180732610360049e-05,7.980424036748029,9.351431378089706e-05,7.980424036748029,0.2,stable,0.02413967826292279,0.00042195434012671097,0.019328909787012297,0.0003825153472570868,0.015090856401621899,0.000341049515458432,0.011451931547648328,0.0002987504845828222,0.008433456654555863,0.00025679788419064086,0.01509085640162343,4.992737761756059,0.16916823515797727,-3.002046204688627,0.17015631363554232,0.16973802297462434,0.16916823515804358,0.16823820179663565,0.16696011898233135
0.15,0.05,4,-1.6968424595256335,0.007745966692414834,1.1754999856045927e-05,7.980424036748029,0.00011220168957519789,7.980424036748029,0.2,stable,0.024716768538052138,0.0004292789150304578,0.019873337278059032,0.0003900129209373995,0.015611737065429345,0.0003483914556347444,0.01195093574424798,0.00030564220428599736,0.00890913004498159,0.00026283674803844305,0.015611737065429572,5.006657428728437,0.1750072982488163,-0.8484212297628168,0.17707147146704547,0.17596488492383672,0.17500729824889347,0.17394790102607083,0.17279303606101984
0.15,0.05,5,-12.87491279993595,0.007745966692414834,2.6754237292430478e-05,7.980424036748029,4.604405687000412e-05,7.980424036748029,0.2,stable,0.024236262728873907,0.0004235746451123298,0.01947088072219868,0.0003834392205202737,0.015286803060307472,0.0003409593923335976,0.01165777127223588,0.00029782455249561493,0.008637538858292002,0.0002547765060923871,0.015286803060283469,4.625382282628246,0.17136479375935565,-6.437456399967975,0.17069097722209062,0.17136268478807562,0.17136479375938765,0.17059440796257594,0.16905508456053187
0.15,0.05,6,8.714250321467727,0.007745966692414834,4.3880119150580346e-05,7.980424036748029,0.00017111926563922517,7.980424036748029,0.2,stable,0.024478287300238363,0.00042495063935852804,0.019584834776461963,0.0003864370071364895,0.015262540198734685,0.000345954965214574,0.011609518810237144,0.00030397973687317013,0.008626621131059999,0.00026174555301649937,0.01526254019876386,5.577276575944248,0.171092807507854,4.3571251607338635,0.17514162813595976,0.17266627587501027,0.17109280750798347,0.17004219415972815,0.16956683934166855
0.15,0.025,0,-5.159198599447165,0.005477225575051661,6.769269614393837e-06,7.980424036748029,0.00011399168581260789,7.980424036748029,0.2,stable,0.0171379356295935,0.00029580761473067623,0.013704782954591014,0.0002680126262473838,0.010692061662704167,0.0002385123351128199,0.008114804261811633,0.00020820697566945967,0.00597123909626765,0.00017805663097224383,0.010692061662709206,7.257731516236614,0.16950455942192688,-2.5795992997235824,0.17127455641779873,0.17033980476091692,0.16950455942200843,0.16851453812479103,0.16738737737923304
0.15,0.025,1,-4.408458885296304,0.005477225575051661,2.614499452531719e-06,7.980424036748029,9.68852248358099e-05,7.980424036748029,0.2,stable,0.017450313627475688,0.00030309556329945116,0.01403037277053321,0.00027526019947603166,0.01103566769889488,0.00024556109854026524,0.008464037514170257,0.0002150082962269059,0.006310050038604341,0.00018451354628224278,0.011035667698895862,7.051248115163145,0.17495185215329598,-2.204229442648152,0.1763412370701552,0.17560606060171016,0.1749518521533715,0.17416538993817277,0.17328501719285264
0.15,0.025,2,10.665848268526801,0.005477225575051661,2.2346256340460986e-05,7.980424036748029,0.00014594195190269793,7.980424036748029,0.2,stable,0.017211538730089793,0.0002989563563981527,0.013759723552706667,0.0002716310471983653,0.010729261792969905,0.00024269741812822418,0.008162063988299198,0.0002127219457942663,0.006030922001391561,0.00018295478562139954,0.010729261792990637,7.721065916388654,0.1700943045891671,5.332924134263401,0.17300190833327314,0.1712288978573322,0.17009430458928404,0.16927968676882507,0.16885638942096332
0.15,0.025,3,-11.451243200109209,0.005477225575051661,1.0212734149623125e-05,7.980424036748029,8.885488823839841e-05,7.980424036748029,0.2,stable,0.01708146597962188,0.00029965545356566676,0.01368575568565356,0.00027178721125641856,0.01069511493772112,0.00024249401474892235,0.008128145105550844,0.0002126101242995704,0.005998093405419601,0.00018297448039246374,0.010695114937722723,7.0611819292626405,0.1695529639347739,-5.7256216000546045,0.17036400775596436,0.17003184554245276,0.16955296393484112,0.16873054503095805,0.1675917673044817
0.15,0.025,4,-3.387920196952872,0.005477225575051661,7.964106787919372e-06,7.980424036748029,0.00010666340535932662,7.980424036748029,0.2,stable,0.017490463564657083,0.0003049044026233063,0.014072420725001804,0.0002771476333326828,0.011065517111681617,0.00024773907804031756,0.00848242989432434,0.00021754344601696736,0.006335666045195607,0.00018731213109521788,0.011065517111681666,7.06360659937847,0.1754250641233407,-1.693960098476436,0.17728253837161675,0.17628570575155697,0.17542506412341746,0.1744627848890631,0.17341683937082342
0.15,0.025,5,-25.519565031386517,0.005477225575051661,1.837567561651573e-05,7.980424036748029,4.130098335647214e-05,7.980424036748029,0.2,stable,0.017151459847722848,0.000300802237960418,0.013788525491599686,0.0002724286078590592,0.010836048194146585,0.00024241043532645103,0.008275393581688648,0.0002119361689913365,0.006143182514436173,0.00018152995285174053,0.010836048194130008,6.530378084355164,0.17178722242384695,-12.759782515693258,0.17092794723136082,0.17169491840861614,0.17178722242387912,0.17111393948807224,0.16969126985232183
0.15,0.025,6,18.13530821127489,0.005477225575051661,3.19038098784266e-05,7.980424036748029,0.00016691883403643378,7.980424036748029,0.2,stable,0.01732103667343442,0.00030187287808342066,0.013868682467261867,0.00027463589786411234,0.010818517038184478,0.0002460367146474915,0.00824184564936807,0.00021637950563962817,0.0061364717366481835,0.00018654913350890824,0.01081851703820653,7.891567336216454,0.17150929558842826,9.067654105637445,0.17538505720123707,0.17299160300289995,0.17150929558855868,0.17057104742003534,0.1702443583191046
0.15,0.0125,0,-10.749718606912287,0.003872983346207417,4.1923263171411616e-06,7.980424036748029,0.00010830460698304398,7.980424036748029,0.2,stable,0.012123521097533136,0.00020993916963191704,0.00969983790911563,0.0001902944993955332,0.007574013614192747,0.0001694449173637994,0.005755263402328576,0.00014803501648070949,0.0042418673079481495,0.00012674150807221455,0.007574013614196025,10.235802768187595,0.1698091191217074,-5.374859303456144,0.1713659458208828,0.17054792254668777,0.1698091191217882,0.16890906991746266,0.1678765102987282
0.15,0.0125,1,-8.295668722891445,0.003872983346207417,2.3136389011920327e-06,7.980424036748029,9.336396498637704e-05,7.980424036748029,0.2,stable,0.01234690208303697,0.0002151271959214925,0.009932746019420827,0.00019544857201916657,0.00781902303801869,0.0001744619081532429,0.006004194045304181,0.0001528750950134475,0.004483319829192759,0.0001313370352290509,0.007819023038019709,9.963132956118635,0.17530222179557836,-4.147834361445723,0.17652663861084295,0.17587521826590802,0.17530222179565405,0.17460479029425474,0.1738322432750627
0.15,0.0125,2,20.80996354229624,0.003872983346207417,1.5423995239568903e-05,7.980424036748029,0.00014112435907002438,7.980424036748029,0.2,stable,0.012175128389082388,0.00021218596194728107,0.009738766775801367,0.0001928666412165761,0.007600309415140349,0.0001724193170091757,0.005788530116875377,0.0001512451565048974,0.004284413991410519,0.00013021717411242767,0.0076003094151546845,10.88926874462794,0.170398670055278,10.40498177114812,0.1730959433061792,0.17143880167910275,0.17039867005539394,0.16967068788435705,0.16933634423826027
0.15,0.0125,3,-21.829915732176488,0.003872983346207417,6.957820257726984e-06,7.980424036748029,8.530664542412285e-05,7.980424036748029,0.2,stable,0.012084638551904616,0.0002126811627422927,0.009687333146292639,0.00019298730125730582,0.007576485894961037,0.00017229208744287341,0.005765346626575765,0.0001511776158137324,0.004262069993453098,0.00013024093876743865,0.007576485894962565,9.990266098007728,0.16986454756964373,-10.914957866088244,0.17051777863687365,0.17026171301137474,0.16986454756971192,0.1691399333917945,0.16812861601697754
0.15,0.0125,4,-6.694570978513874,0.003872983346207417,5.411597352016973e-06,7.980424036748029,0.00010207202481156857,7.980424036748029,0.2,stable,0.012374522087185438,0.00021643747091647404,0.009961858683533071,0.00019681652811619218,0.007839748688999022,0.0001760366464345185,0.006016785985921412,0.0001547062179852651,0.004501489501230038,0.00013335390070908992,0.007839748688999042,9.971576381878444,0.1757668901623507,-3.347285489256937,0.17744046200394148,0.17654065883872777,0.17576689016242722,0.1748927029211437,0.17394660160439168
0.15,0.0125,5,-50.61817331142179,0.003872983346207417,1.2616863871112642e-05,7.980424036748029,3.793476635826474e-05,7.980424036748029,0.2,stable,0.012135397333143238,0.00021349141971972616,0.009761571849614776,0.00019343391168208978,0.007677740688060643,0.00017222081290151477,0.005870620212353201,0.00015068965723996703,0.004365099602614007,0.00012921192348993245,0.00767774068804919,9.223689529746336,0.17213467647315445,-25.309086655710896,0.17110747455428063,0.17196060314528167,0.1721346764731868,0.17154947720129152,0.17023258088826018
0.15,0.0125,6,37.57816293256093,0.003872983346207417,2.3178802505701053e-05,7.980424036748029,0.00016358004819928007,7.980424036748029,0.2,stable,0.012254235111597366,0.00021431308852675292,0.009817978045820757,0.00019505194096761173,0.007665050817463902,0.00017484672851392167,0.005847178586408091,0.00015389154481563441,0.004361076192486342,0.00013281974501184147,0.007665050817480406,11.168499907839616,0.17185017002075442,18.789081466280464,0.1755721047849231,0.17325095506517127,0.17185017002088576,0.1710130574200647,0.1708206284552785
0.15,0.00625,0,-21.902007895412186,0.0027386127875258306,2.640435509268224e-06,7.980424036748029,0.00010366733182918885,7.980424036748029,0.2,stable,0.008575187295951402,0.00014892352827510514,0.006863758001299063,0.00013504031689261125,0.00536338476524297,0.00012030469313444442,0.0040797324483923675,0.00010517763894934527,0.0030111370636964185,9.013805270468276e-05,0.005363384765245167,14.448061279781234,0.1700547939812027,-10.951003947706093,0.17142485031070967,0.17070771239618707,0.170054793981283,0.16923761050684297,0.16829526932501776
0.15,0.00625,1,-15.905303906614028,0.0027386127875258306,1.918123312181146e-06,7.980424036748029,9.043320012259504e-05,7.980424036748029,0.2,stable,0.008734639002763639,0.00015261463443083428,0.007030105846897004,0.0001387032926247354,0.005537945492276887,0.00012387226315192448,0.004256943531733053,0.00010861976858342828,0.0031829864265844323,9.340656617093714e-05,0.005537945492277755,14.077226271521097,0.17558952433751293,-7.952651953307014,0.17666137517414285,0.1760883746695797,0.17558952433758868,0.1749713842259959,0.17429287634768797
0.15,0.00625,2,40.69632606666534,0.0027386127875258306,1.0641346127818281e-05,7.980424036748029,0.00013707664912340967,7.980424036748029,0.2,stable,0.008611341669892261,0.00015052525206378902,0.006891312426310518,0.00013686714309115626,0.0053819836756613705,0.00012241658582175878,0.004103120003216031,0.00010745834873795456,0.0030414717897079874,9.260229929737035e-05,0.005381983675671274,15.36433854428582,0.17064450253634808,20.34816303333267,0.17315242330968297,0.1715994492156995,0.17064450253646316,0.16999477830226772,0.16974091474472727
0.15,0.00625,3,-42.06245156145487,0.0027386127875258306,4.73454582657938e-06,7.980424036748029,8.24501181134852e-05,7.980424036748029,0.2,stable,0.008548293631453648,0.00015087573606366983,0.006855479951931555,0.00013695879107952186,0.0053653700425717685,0.00012233642117528794,0.004087226294963598,0.00010741741388516473,0.003026175864571956,9.262504094840394e-05,0.005365370042573007,14.131077449778026,0.1701177404118282,-21.031225780727436,0.1706230441986959,0.17043977466008395,0.17011774041189698,0.1694802377767247,0.16857985877395837
0.15,0.00625,4,-13.741258538716716,0.0027386127875258306,3.702649767874897e-06,7.980424036748029,9.801669070964393e-05,7.980424036748029,0.2,stable,0.008753683500427371,0.00015356154302490263,0.007050345616068259,0.0001396917409060341,0.005552425760640924,0.0001250076129787011,0.004265610942627354,0.00010993926299652589,0.0031959183051308636,9.485681774981288e-05,0.005552425760640824,14.07366916094399,0.17604864468055278,-6.870629269358358,0.17754944927502608,0.17674260118785337,0.17604864468062878,0.17525162873406053,0.17438899017284168
